source,target,year,weight
713,512,2014,0
713,515,2000,0
713,515,2001,0
713,515,2002,0
713,515,2003,1
713,515,2004,0
713,515,2005,0
713,515,2006,0
713,515,2007,1
713,515,2008,1
713,515,2009,0
713,515,2010,0
713,515,2011,0
713,515,2012,1
713,515,2013,1
713,515,2014,0
713,519,2000,1
713,519,2001,0
713,519,2002,0
713,519,2003,0
713,519,2004,0
713,519,2005,0
713,519,2006,0
713,519,2007,0
713,519,2008,0
713,519,2009,1
713,519,2010,1
713,519,2011,1
713,519,2012,0
713,519,2013,1
713,519,2014,0
713,523,2000,0
713,523,2001,0
713,523,2002,1
713,523,2003,1
713,523,2004,1
713,523,2005,0
713,523,2006,0
713,523,2007,1
713,523,2008,1
713,523,2009,0
713,523,2010,1
713,523,2011,0
713,523,2012,0
713,523,2013,0
713,523,2014,0
713,524,2000,0
713,524,2001,0
713,524,2002,0
713,524,2003,0
713,524,2004,0
713,524,2005,0
713,524,2006,0
713,524,2007,0
713,524,2008,0
713,524,2009,0
713,524,2010,0
713,524,2011,1
713,524,2012,0
713,524,2013,0
713,524,2014,0
713,532,2000,5
713,532,2001,0
713,532,2002,1
713,532,2003,1
713,532,2004,0
713,532,2005,0
713,532,2006,0
713,532,2007,0
713,532,2008,0
713,532,2009,0
713,532,2010,1
713,532,2011,1
713,532,2012,0
713,532,2013,0
713,532,2014,0
713,533,2000,0
713,533,2001,0
713,533,2002,0
713,533,2003,0
713,533,2004,0
713,533,2005,0
713,533,2006,0
713,533,2007,0
713,533,2008,0
713,533,2009,1
713,533,2010,0
713,533,2011,0
713,533,2012,0
713,533,2013,0
713,533,2014,0
713,541,2000,2
713,541,2001,0
713,541,2002,1
713,541,2003,0
713,541,2004,0
713,541,2005,1
713,541,2006,2
713,541,2007,4
713,541,2008,3
713,541,2009,2
713,541,2010,0
713,541,2011,0
713,541,2012,0
713,541,2013,1
713,541,2014,1
713,561,2000,1
713,561,2001,1
713,561,2002,0
713,561,2003,1
713,561,2004,1
713,561,2005,0
713,561,2006,1
713,561,2007,2
713,561,2008,2
713,561,2009,1
713,561,2010,1
713,561,2011,0
713,561,2012,1
713,561,2013,1
713,561,2014,0
713,621,2000,1
713,621,2001,0
713,621,2002,0
713,621,2003,1
713,621,2004,0
713,621,2005,0
713,621,2006,0
713,621,2007,0
713,621,2008,0
713,621,2009,0
713,621,2010,0
713,621,2011,1
713,621,2012,0
713,621,2013,0
713,621,2014,0
713,624,2000,0
713,624,2001,0
713,624,2002,0
713,624,2003,0
713,624,2004,0
713,624,2005,0
713,624,2006,0
713,624,2007,0
713,624,2008,0
713,624,2009,0
713,624,2010,0
713,624,2011,0
713,624,2012,0
713,624,2013,1
713,624,2014,0
713,711,2000,3
713,711,2001,3
713,711,2002,0
713,711,2003,0
713,711,2004,0
713,711,2005,0
713,711,2006,0
713,711,2007,1
713,711,2008,3
713,711,2009,1
713,711,2010,2
713,711,2011,2
713,711,2012,2
713,711,2013,2
713,711,2014,3
713,713,2000,12
713,713,2001,10
713,713,2002,8
713,713,2003,11
713,713,2004,10
713,713,2005,12
713,713,2006,12
713,713,2007,18
713,713,2008,12
713,713,2009,23
713,713,2010,17
713,713,2011,17
713,713,2012,22
713,713,2013,12
713,713,2014,14
713,721,2000,5
713,721,2001,4
713,721,2002,1
713,721,2003,1
713,721,2004,1
713,721,2005,3
713,721,2006,3
713,721,2007,5
713,721,2008,1
713,721,2009,1
713,721,2010,2
713,721,2011,2
713,721,2012,5
713,721,2013,2
713,721,2014,3
713,722,2000,0
713,722,2001,1
713,722,2002,0
713,722,2003,0
713,722,2004,1
713,722,2005,2
713,722,2006,0
713,722,2007,0
713,722,2008,1
713,722,2009,0
713,722,2010,0
713,722,2011,0
713,722,2012,0
713,722,2013,0
713,722,2014,0
713,812,2000,0
713,812,2001,0
713,812,2002,0
713,812,2003,0
713,812,2004,0
713,812,2005,0
713,812,2006,0
713,812,2007,1
713,812,2008,1
713,812,2009,0
713,812,2010,0
713,812,2011,1
713,812,2012,2
713,812,2013,0
713,812,2014,0
721,211,2000,1
721,211,2001,0
721,211,2002,0
721,211,2003,0
721,211,2004,0
721,211,2005,0
721,211,2006,0
721,211,2007,0
721,211,2008,0
721,211,2009,0
721,211,2010,0
721,211,2011,0
721,211,2012,0
721,211,2013,0
721,211,2014,0
721,212,2000,0
721,212,2001,0
721,212,2002,0
721,212,2003,0
721,212,2004,0
721,212,2005,0
721,212,2006,0
721,212,2007,0
721,212,2008,0
721,212,2009,0
721,212,2010,0
721,212,2011,0
721,212,2012,1
721,212,2013,0
721,212,2014,0
721,213,2000,0
721,213,2001,0
721,213,2002,0
721,213,2003,0
721,213,2004,0
721,213,2005,0
721,213,2006,0
721,213,2007,0
721,213,2008,1
721,213,2009,0
721,213,2010,0
721,213,2011,0
721,213,2012,0
721,213,2013,0
721,213,2014,0
721,236,2000,0
721,236,2001,0
721,236,2002,0
721,236,2003,0
721,236,2004,0
721,236,2005,0
721,236,2006,1
721,236,2007,0
721,236,2008,0
721,236,2009,0
721,236,2010,0
721,236,2011,0
721,236,2012,0
721,236,2013,1
721,236,2014,0
721,237,2000,0
721,237,2001,0
721,237,2002,0
721,237,2003,0
721,237,2004,0
721,237,2005,0
721,237,2006,0
721,237,2007,1
721,237,2008,1
721,237,2009,0
721,237,2010,0
721,237,2011,1
721,237,2012,0
721,237,2013,1
721,237,2014,0
721,311,2000,0
721,311,2001,0
721,311,2002,0
721,311,2003,0
721,311,2004,1
721,311,2005,0
721,311,2006,0
721,311,2007,0
721,311,2008,0
721,311,2009,0
721,311,2010,0
721,311,2011,0
721,311,2012,0
721,311,2013,0
721,311,2014,0
721,325,2000,0
721,325,2001,0
721,325,2002,0
721,325,2003,0
721,325,2004,0
721,325,2005,0
721,325,2006,1
721,325,2007,0
721,325,2008,0
721,325,2009,1
721,325,2010,0
721,325,2011,0
721,325,2012,0
721,325,2013,0
721,325,2014,0
721,334,2000,0
721,334,2001,1
721,334,2002,0
721,334,2003,0
721,334,2004,0
721,334,2005,0
721,334,2006,0
721,334,2007,0
721,334,2008,0
721,334,2009,0
721,334,2010,0
721,334,2011,0
721,334,2012,0
721,334,2013,0
721,334,2014,0
721,336,2000,0
721,336,2001,0
721,336,2002,0
721,336,2003,0
721,336,2004,0
721,336,2005,0
721,336,2006,0
721,336,2007,0
721,336,2008,0
721,336,2009,0
721,336,2010,0
721,336,2011,0
721,336,2012,0
721,336,2013,1
721,336,2014,0
721,423,2000,0
721,423,2001,0
721,423,2002,0
721,423,2003,0
721,423,2004,0
721,423,2005,0
721,423,2006,0
721,423,2007,0
721,423,2008,0
721,423,2009,0
721,423,2010,1
721,423,2011,0
721,423,2012,0
721,423,2013,0
721,423,2014,0
721,482,2000,0
721,482,2001,0
721,482,2002,0
721,482,2003,0
721,482,2004,0
721,482,2005,0
721,482,2006,1
721,482,2007,0
721,482,2008,0
721,482,2009,0
721,482,2010,0
721,482,2011,0
721,482,2012,0
721,482,2013,0
721,482,2014,0
721,511,2000,0
721,511,2001,0
721,511,2002,1
721,511,2003,0
721,511,2004,0
721,511,2005,0
721,511,2006,0
721,511,2007,0
721,511,2008,1
721,511,2009,1
721,511,2010,0
721,511,2011,0
721,511,2012,0
721,511,2013,0
721,511,2014,0
721,517,2000,1
721,517,2001,0
721,517,2002,0
721,517,2003,0
721,517,2004,0
721,517,2005,0
721,517,2006,0
721,517,2007,0
721,517,2008,0
721,517,2009,0
721,517,2010,0
721,517,2011,0
721,517,2012,0
721,517,2013,0
721,517,2014,0
721,523,2000,0
721,523,2001,0
721,523,2002,0
721,523,2003,2
721,523,2004,0
721,523,2005,0
721,523,2006,1
721,523,2007,1
721,523,2008,0
721,523,2009,0
721,523,2010,0
721,523,2011,0
721,523,2012,0
721,523,2013,0
721,523,2014,0
721,524,2000,0
721,524,2001,1
721,524,2002,0
721,524,2003,0
721,524,2004,0
721,524,2005,0
721,524,2006,0
721,524,2007,0
721,524,2008,0
721,524,2009,0
721,524,2010,0
721,524,2011,0
721,524,2012,0
721,524,2013,0
721,524,2014,0
721,525,2000,0
721,525,2001,0
721,525,2002,0
721,525,2003,0
721,525,2004,0
721,525,2005,0
721,525,2006,0
721,525,2007,0
721,525,2008,0
721,525,2009,0
721,525,2010,1
721,525,2011,0
721,525,2012,0
721,525,2013,0
721,525,2014,0
721,531,2000,0
721,531,2001,0
721,531,2002,1
721,531,2003,1
721,531,2004,0
721,531,2005,0
721,531,2006,0
721,531,2007,0
721,531,2008,0
721,531,2009,1
721,531,2010,3
721,531,2011,0
721,531,2012,3
721,531,2013,1
721,531,2014,2
721,532,2000,3
721,532,2001,1
721,532,2002,0
721,532,2003,1
721,532,2004,1
721,532,2005,0
721,532,2006,0
721,532,2007,1
721,532,2008,0
721,532,2009,1
721,532,2010,1
721,532,2011,0
721,532,2012,0
721,532,2013,0
721,532,2014,0
721,533,2000,0
721,533,2001,0
721,533,2002,1
721,533,2003,0
721,533,2004,0
721,533,2005,0
721,533,2006,0
721,533,2007,0
721,533,2008,0
721,533,2009,0
721,533,2010,0
721,533,2011,0
721,533,2012,0
721,533,2013,0
721,533,2014,0
721,541,2000,0
721,541,2001,0
721,541,2002,2
721,541,2003,0
721,541,2004,0
721,541,2005,0
721,541,2006,0
721,541,2007,0
721,541,2008,0
721,541,2009,0
721,541,2010,0
721,541,2011,0
721,541,2012,0
721,541,2013,1
721,541,2014,0
721,561,2000,0
721,561,2001,0
721,561,2002,0
721,561,2003,0
721,561,2004,1
721,561,2005,0
721,561,2006,1
721,561,2007,1
721,561,2008,0
721,561,2009,0
721,561,2010,0
721,561,2011,1
721,561,2012,0
721,561,2013,2
721,561,2014,1
721,623,2000,0
721,623,2001,1
721,623,2002,0
721,623,2003,0
721,623,2004,0
721,623,2005,0
721,623,2006,0
721,623,2007,0
721,623,2008,0
721,623,2009,0
721,623,2010,0
721,623,2011,0
721,623,2012,0
721,623,2013,0
721,623,2014,0
721,711,2000,0
721,711,2001,2
721,711,2002,1
721,711,2003,0
721,711,2004,2
721,711,2005,0
721,711,2006,0
721,711,2007,1
721,711,2008,0
721,711,2009,0
721,711,2010,0
721,711,2011,1
721,711,2012,1
721,711,2013,0
721,711,2014,0
721,713,2000,0
721,713,2001,1
721,713,2002,1
721,713,2003,0
721,713,2004,2
721,713,2005,4
721,713,2006,4
721,713,2007,1
721,713,2008,0
721,713,2009,4
721,713,2010,1
721,713,2011,3
721,713,2012,2
721,713,2013,1
721,713,2014,2
721,721,2000,22
721,721,2001,19
721,721,2002,24
721,721,2003,18
721,721,2004,30
721,721,2005,65
721,721,2006,58
721,721,2007,62
721,721,2008,28
721,721,2009,18
721,721,2010,25
721,721,2011,39
721,721,2012,38
721,721,2013,59
721,721,2014,32
721,722,2000,0
721,722,2001,0
721,722,2002,1
721,722,2003,0
721,722,2004,0
721,722,2005,1
721,722,2006,0
721,722,2007,1
721,722,2008,0
721,722,2009,1
721,722,2010,0
721,722,2011,2
721,722,2012,0
721,722,2013,0
721,722,2014,1
722,112,2000,0
722,112,2001,0
722,112,2002,0
722,112,2003,0
722,112,2004,0
722,112,2005,0
722,112,2006,0
722,112,2007,0
722,112,2008,0
722,112,2009,0
722,112,2010,0
722,112,2011,0
722,112,2012,0
722,112,2013,1
722,112,2014,0
722,211,2000,0
722,211,2001,1
722,211,2002,0
722,211,2003,0
722,211,2004,0
722,211,2005,0
722,211,2006,0
722,211,2007,0
722,211,2008,0
722,211,2009,0
722,211,2010,0
722,211,2011,0
722,211,2012,0
722,211,2013,0
722,211,2014,0
722,212,2000,0
722,212,2001,0
722,212,2002,1
722,212,2003,0
722,212,2004,0
722,212,2005,0
722,212,2006,0
722,212,2007,0
722,212,2008,0
722,212,2009,0
722,212,2010,0
722,212,2011,0
722,212,2012,0
722,212,2013,0
722,212,2014,0
722,213,2000,0
722,213,2001,0
722,213,2002,0
722,213,2003,0
722,213,2004,0
722,213,2005,0
722,213,2006,0
722,213,2007,0
722,213,2008,0
722,213,2009,0
722,213,2010,1
722,213,2011,0
722,213,2012,0
722,213,2013,0
722,213,2014,0
722,221,2000,0
722,221,2001,0
722,221,2002,0
722,221,2003,0
722,221,2004,0
722,221,2005,1
722,221,2006,0
722,221,2007,0
722,221,2008,0
722,221,2009,0
722,221,2010,0
722,221,2011,0
722,221,2012,0
722,221,2013,0
722,221,2014,0
722,237,2000,1
722,237,2001,0
722,237,2002,0
722,237,2003,0
722,237,2004,1
722,237,2005,0
722,237,2006,0
722,237,2007,0
722,237,2008,0
722,237,2009,0
722,237,2010,1
722,237,2011,0
722,237,2012,0
722,237,2013,0
722,237,2014,0
722,311,2000,2
722,311,2001,2
722,311,2002,2
722,311,2003,1
722,311,2004,2
722,311,2005,3
722,311,2006,4
722,311,2007,2
722,311,2008,2
722,311,2009,1
722,311,2010,1
722,311,2011,3
722,311,2012,2
722,311,2013,0
722,311,2014,1
722,312,2000,0
722,312,2001,0
722,312,2002,0
722,312,2003,0
722,312,2004,0
722,312,2005,1
722,312,2006,0
722,312,2007,0
722,312,2008,0
722,312,2009,0
722,312,2010,0
722,312,2011,1
722,312,2012,0
722,312,2013,0
722,312,2014,1
722,321,2000,0
722,321,2001,0
722,321,2002,1
722,321,2003,0
722,321,2004,0
722,321,2005,0
722,321,2006,0
722,321,2007,0
722,321,2008,0
722,321,2009,0
722,321,2010,0
722,321,2011,0
722,321,2012,0
722,321,2013,0
722,321,2014,0
722,325,2000,0
722,325,2001,0
722,325,2002,0
722,325,2003,0
722,325,2004,1
722,325,2005,0
722,325,2006,0
722,325,2007,0
722,325,2008,1
722,325,2009,0
722,325,2010,0
722,325,2011,0
722,325,2012,0
722,325,2013,1
722,325,2014,0
722,333,2000,0
722,333,2001,1
722,333,2002,0
722,333,2003,0
722,333,2004,0
722,333,2005,0
722,333,2006,0
722,333,2007,2
722,333,2008,1
722,333,2009,0
722,333,2010,0
722,333,2011,1
722,333,2012,0
722,333,2013,0
722,333,2014,0
722,334,2000,2
722,334,2001,0
722,334,2002,0
722,334,2003,1
722,334,2004,0
722,334,2005,0
722,334,2006,0
722,334,2007,0
722,334,2008,0
722,334,2009,0
722,334,2010,0
722,334,2011,0
722,334,2012,0
722,334,2013,0
722,334,2014,0
722,335,2000,0
722,335,2001,0
722,335,2002,0
722,335,2003,0
722,335,2004,0
722,335,2005,1
722,335,2006,0
722,335,2007,0
722,335,2008,0
722,335,2009,0
722,335,2010,0
722,335,2011,0
722,335,2012,0
722,335,2013,0
722,335,2014,0
722,339,2000,0
722,339,2001,0
722,339,2002,0
722,339,2003,0
722,339,2004,0
722,339,2005,0
722,339,2006,1
722,339,2007,0
722,339,2008,0
722,339,2009,0
722,339,2010,0
722,339,2011,0
722,339,2012,0
722,339,2013,0
722,339,2014,0
722,423,2000,1
722,423,2001,0
722,423,2002,0
722,423,2003,0
722,423,2004,0
722,423,2005,0
722,423,2006,0
722,423,2007,0
722,423,2008,0
722,423,2009,0
722,423,2010,0
722,423,2011,0
722,423,2012,0
722,423,2013,0
722,423,2014,1
722,424,2000,1
722,424,2001,1
722,424,2002,0
722,424,2003,0
722,424,2004,0
722,424,2005,0
722,424,2006,0
722,424,2007,0
722,424,2008,0
722,424,2009,0
722,424,2010,0
722,424,2011,0
722,424,2012,0
722,424,2013,0
722,424,2014,0
722,441,2000,0
722,441,2001,1
722,441,2002,0
722,441,2003,0
722,441,2004,0
722,441,2005,0
722,441,2006,0
722,441,2007,0
722,441,2008,0
722,441,2009,0
722,441,2010,0
722,441,2011,0
722,441,2012,0
722,441,2013,0
722,441,2014,0
722,445,2000,1
722,445,2001,0
722,445,2002,0
722,445,2003,0
722,445,2004,0
722,445,2005,1
722,445,2006,0
722,445,2007,0
722,445,2008,0
722,445,2009,2
722,445,2010,0
722,445,2011,1
722,445,2012,1
722,445,2013,0
722,445,2014,0
722,446,2000,0
722,446,2001,0
722,446,2002,0
722,446,2003,0
722,446,2004,0
722,446,2005,0
722,446,2006,1
722,446,2007,0
722,446,2008,0
722,446,2009,0
722,446,2010,0
722,446,2011,0
722,446,2012,0
722,446,2013,0
722,446,2014,0
722,448,2000,1
722,448,2001,0
722,448,2002,0
722,448,2003,0
722,448,2004,0
722,448,2005,0
722,448,2006,0
722,448,2007,0
722,448,2008,0
722,448,2009,0
722,448,2010,0
722,448,2011,0
722,448,2012,0
722,448,2013,0
722,448,2014,0
722,454,2000,0
722,454,2001,0
722,454,2002,0
722,454,2003,0
722,454,2004,0
722,454,2005,0
722,454,2006,1
722,454,2007,3
722,454,2008,0
722,454,2009,1
722,454,2010,0
722,454,2011,1
722,454,2012,0
722,454,2013,0
722,454,2014,1
722,484,2000,0
722,484,2001,1
722,484,2002,0
722,484,2003,0
722,484,2004,0
722,484,2005,0
722,484,2006,0
722,484,2007,0
722,484,2008,0
722,484,2009,0
722,484,2010,0
722,484,2011,0
722,484,2012,0
722,484,2013,0
722,484,2014,0
722,488,2000,0
722,488,2001,1
722,488,2002,1
722,488,2003,0
722,488,2004,0
722,488,2005,0
722,488,2006,1
722,488,2007,0
722,488,2008,0
722,488,2009,0
722,488,2010,0
722,488,2011,0
722,488,2012,0
722,488,2013,0
722,488,2014,0
722,511,2000,0
722,511,2001,0
722,511,2002,0
722,511,2003,1
722,511,2004,0
722,511,2005,0
722,511,2006,0
722,511,2007,0
722,511,2008,1
722,511,2009,0
722,511,2010,1
722,511,2011,0
722,511,2012,0
722,511,2013,0
722,511,2014,1
722,512,2000,0
722,512,2001,1
722,512,2002,0
722,512,2003,0
722,512,2004,0
722,512,2005,0
722,512,2006,0
722,512,2007,0
722,512,2008,0
722,512,2009,0
722,512,2010,0
722,512,2011,0
722,512,2012,0
722,512,2013,0
722,512,2014,0
722,517,2000,1
722,517,2001,0
722,517,2002,0
722,517,2003,0
722,517,2004,0
722,517,2005,0
722,517,2006,0
722,517,2007,1
722,517,2008,0
722,517,2009,0
722,517,2010,0
722,517,2011,0
722,517,2012,0
722,517,2013,0
722,517,2014,0
722,518,2000,0
722,518,2001,0
722,518,2002,0
722,518,2003,0
722,518,2004,0
722,518,2005,0
722,518,2006,0
722,518,2007,0
722,518,2008,0
722,518,2009,1
722,518,2010,0
722,518,2011,0
722,518,2012,0
722,518,2013,0
722,518,2014,0
722,522,2000,0
722,522,2001,0
722,522,2002,0
722,522,2003,1
722,522,2004,0
722,522,2005,0
722,522,2006,2
722,522,2007,1
722,522,2008,0
722,522,2009,0
722,522,2010,0
722,522,2011,0
722,522,2012,0
722,522,2013,0
722,522,2014,0
722,523,2000,0
722,523,2001,0
722,523,2002,0
722,523,2003,2
722,523,2004,3
722,523,2005,1
722,523,2006,3
722,523,2007,0
722,523,2008,2
722,523,2009,0
722,523,2010,2
722,523,2011,2
722,523,2012,1
722,523,2013,0
722,523,2014,0
722,524,2000,0
722,524,2001,0
722,524,2002,0
722,524,2003,0
722,524,2004,0
722,524,2005,0
722,524,2006,0
722,524,2007,0
722,524,2008,0
722,524,2009,0
722,524,2010,0
722,524,2011,0
722,524,2012,0
722,524,2013,0
722,524,2014,1
722,531,2000,1
722,531,2001,0
722,531,2002,0
722,531,2003,0
722,531,2004,0
722,531,2005,0
722,531,2006,0
722,531,2007,0
722,531,2008,0
722,531,2009,0
722,531,2010,0
722,531,2011,0
722,531,2012,0
722,531,2013,0
722,531,2014,0
722,533,2000,0
722,533,2001,0
722,533,2002,0
722,533,2003,0
722,533,2004,2
722,533,2005,0
722,533,2006,1
722,533,2007,1
722,533,2008,0
722,533,2009,0
722,533,2010,0
722,533,2011,1
722,533,2012,0
722,533,2013,0
722,533,2014,0
722,541,2000,1
722,541,2001,1
722,541,2002,0
722,541,2003,0
722,541,2004,0
722,541,2005,1
722,541,2006,0
722,541,2007,0
722,541,2008,3
722,541,2009,0
722,541,2010,0
722,541,2011,0
722,541,2012,0
722,541,2013,0
722,541,2014,0
722,551,2000,0
722,551,2001,0
722,551,2002,0
722,551,2003,0
722,551,2004,0
722,551,2005,0
722,551,2006,1
722,551,2007,0
722,551,2008,0
722,551,2009,0
722,551,2010,0
722,551,2011,0
722,551,2012,0
722,551,2013,0
722,551,2014,0
722,561,2000,0
722,561,2001,1
722,561,2002,0
722,561,2003,0
722,561,2004,0
722,561,2005,2
722,561,2006,0
722,561,2007,0
722,561,2008,1
722,561,2009,1
722,561,2010,1
722,561,2011,1
722,561,2012,0
722,561,2013,0
722,561,2014,0
722,711,2000,0
722,711,2001,1
722,711,2002,0
722,711,2003,0
722,711,2004,0
722,711,2005,1
722,711,2006,1
722,711,2007,0
722,711,2008,0
722,711,2009,0
722,711,2010,0
722,711,2011,0
722,711,2012,1
722,711,2013,0
722,711,2014,0
722,713,2000,0
722,713,2001,0
722,713,2002,0
722,713,2003,2
722,713,2004,0
722,713,2005,1
722,713,2006,3
722,713,2007,0
722,713,2008,2
722,713,2009,2
722,713,2010,0
722,713,2011,0
722,713,2012,0
722,713,2013,0
722,713,2014,1
722,721,2000,1
722,721,2001,0
722,721,2002,0
722,721,2003,0
722,721,2004,0
722,721,2005,2
722,721,2006,0
722,721,2007,0
722,721,2008,0
722,721,2009,0
722,721,2010,0
722,721,2011,0
722,721,2012,0
722,721,2013,1
722,721,2014,1
722,722,2000,46
722,722,2001,27
722,722,2002,27
722,722,2003,36
722,722,2004,32
722,722,2005,26
722,722,2006,50
722,722,2007,64
722,722,2008,43
722,722,2009,34
722,722,2010,24
722,722,2011,30
722,722,2012,28
722,722,2013,31
722,722,2014,39
722,812,2000,0
722,812,2001,0
722,812,2002,0
722,812,2003,0
722,812,2004,0
722,812,2005,0
722,812,2006,0
722,812,2007,0
722,812,2008,0
722,812,2009,1
722,812,2010,0
722,812,2011,0
722,812,2012,1
722,812,2013,0
722,812,2014,0
811,221,2000,0
811,221,2001,0
811,221,2002,0
811,221,2003,0
811,221,2004,0
811,221,2005,0
811,221,2006,1
811,221,2007,0
811,221,2008,0
811,221,2009,0
811,221,2010,0
811,221,2011,0
811,221,2012,0
811,221,2013,0
811,221,2014,0
811,237,2000,0
811,237,2001,0
811,237,2002,0
811,237,2003,0
811,237,2004,0
811,237,2005,0
811,237,2006,0
811,237,2007,1
811,237,2008,0
811,237,2009,0
811,237,2010,0
811,237,2011,0
811,237,2012,0
811,237,2013,0
811,237,2014,0
811,238,2000,0
811,238,2001,0
811,238,2002,0
811,238,2003,0
811,238,2004,0
811,238,2005,0
811,238,2006,0
811,238,2007,1
811,238,2008,0
811,238,2009,1
811,238,2010,0
811,238,2011,1
811,238,2012,1
811,238,2013,1
811,238,2014,0
811,311,2000,0
811,311,2001,0
811,311,2002,0
811,311,2003,0
811,311,2004,0
811,311,2005,0
811,311,2006,0
811,311,2007,0
811,311,2008,0
811,311,2009,0
811,311,2010,0
811,311,2011,0
811,311,2012,0
811,311,2013,1
811,311,2014,0
811,313,2000,0
811,313,2001,0
811,313,2002,0
811,313,2003,0
811,313,2004,0
811,313,2005,0
811,313,2006,1
811,313,2007,0
811,313,2008,0
811,313,2009,0
811,313,2010,0
811,313,2011,0
811,313,2012,0
811,313,2013,0
811,313,2014,0
811,325,2000,0
811,325,2001,0
811,325,2002,0
811,325,2003,0
811,325,2004,0
811,325,2005,0
811,325,2006,0
811,325,2007,2
811,325,2008,0
811,325,2009,0
811,325,2010,0
811,325,2011,0
811,325,2012,0
811,325,2013,0
811,325,2014,0
811,326,2000,0
811,326,2001,0
811,326,2002,0
811,326,2003,0
811,326,2004,0
811,326,2005,0
811,326,2006,0
811,326,2007,0
811,326,2008,0
811,326,2009,0
811,326,2010,1
811,326,2011,0
811,326,2012,0
811,326,2013,0
811,326,2014,0
811,327,2000,0
811,327,2001,0
811,327,2002,0
811,327,2003,0
811,327,2004,0
811,327,2005,0
811,327,2006,0
811,327,2007,0
811,327,2008,1
811,327,2009,1
811,327,2010,0
811,327,2011,0
811,327,2012,0
811,327,2013,0
811,327,2014,0
811,331,2000,0
811,331,2001,0
811,331,2002,0
811,331,2003,0
811,331,2004,0
811,331,2005,1
811,331,2006,0
811,331,2007,0
811,331,2008,0
811,331,2009,0
811,331,2010,0
811,331,2011,0
811,331,2012,0
811,331,2013,0
811,331,2014,0
811,332,2000,0
811,332,2001,0
811,332,2002,0
811,332,2003,0
811,332,2004,0
811,332,2005,0
811,332,2006,0
811,332,2007,1
811,332,2008,0
811,332,2009,0
811,332,2010,0
811,332,2011,0
811,332,2012,1
811,332,2013,0
811,332,2014,1
811,333,2000,0
811,333,2001,0
811,333,2002,0
811,333,2003,0
811,333,2004,0
811,333,2005,1
811,333,2006,0
811,333,2007,0
811,333,2008,0
811,333,2009,0
811,333,2010,0
811,333,2011,1
811,333,2012,0
811,333,2013,1
811,333,2014,0
811,334,2000,0
811,334,2001,1
811,334,2002,0
811,334,2003,0
811,334,2004,1
811,334,2005,2
811,334,2006,2
811,334,2007,0
811,334,2008,1
811,334,2009,1
811,334,2010,1
811,334,2011,1
811,334,2012,1
811,334,2013,0
811,334,2014,0
811,335,2000,0
811,335,2001,0
811,335,2002,0
811,335,2003,0
811,335,2004,0
811,335,2005,0
811,335,2006,0
811,335,2007,0
811,335,2008,1
811,335,2009,0
811,335,2010,1
811,335,2011,0
811,335,2012,0
811,335,2013,1
811,335,2014,0
811,336,2000,0
811,336,2001,0
811,336,2002,1
811,336,2003,0
811,336,2004,0
811,336,2005,1
811,336,2006,0
811,336,2007,0
811,336,2008,1
811,336,2009,0
811,336,2010,1
811,336,2011,0
811,336,2012,0
811,336,2013,1
811,336,2014,0
811,339,2000,0
811,339,2001,0
811,339,2002,0
811,339,2003,0
811,339,2004,0
811,339,2005,0
811,339,2006,0
811,339,2007,0
811,339,2008,0
811,339,2009,0
811,339,2010,0
811,339,2011,1
811,339,2012,0
811,339,2013,0
811,339,2014,0
811,423,2000,0
811,423,2001,0
811,423,2002,0
811,423,2003,3
811,423,2004,1
811,423,2005,0
811,423,2006,0
811,423,2007,0
811,423,2008,1
811,423,2009,1
811,423,2010,0
811,423,2011,0
811,423,2012,0
811,423,2013,0
811,423,2014,0
811,441,2000,0
811,441,2001,0
811,441,2002,0
811,441,2003,0
811,441,2004,1
811,441,2005,2
811,441,2006,1
811,441,2007,2
811,441,2008,0
811,441,2009,2
811,441,2010,1
811,441,2011,1
811,441,2012,2
811,441,2013,0
811,441,2014,1
811,484,2000,0
811,484,2001,0
811,484,2002,0
811,484,2003,0
811,484,2004,0
811,484,2005,0
811,484,2006,0
811,484,2007,0
811,484,2008,0
811,484,2009,0
811,484,2010,0
811,484,2011,0
811,484,2012,2
811,484,2013,0
811,484,2014,0
811,488,2000,0
811,488,2001,0
811,488,2002,0
811,488,2003,0
811,488,2004,0
811,488,2005,0
811,488,2006,0
811,488,2007,0
811,488,2008,0
811,488,2009,0
811,488,2010,0
811,488,2011,1
811,488,2012,0
811,488,2013,0
811,488,2014,0
811,511,2000,0
811,511,2001,0
811,511,2002,0
811,511,2003,1
811,511,2004,0
811,511,2005,0
811,511,2006,0
811,511,2007,0
811,511,2008,1
811,511,2009,0
811,511,2010,0
811,511,2011,0
811,511,2012,2
811,511,2013,1
811,511,2014,0
811,512,2000,0
811,512,2001,0
811,512,2002,0
811,512,2003,0
811,512,2004,0
811,512,2005,0
811,512,2006,0
811,512,2007,0
811,512,2008,0
811,512,2009,0
811,512,2010,0
811,512,2011,0
811,512,2012,0
811,512,2013,0
811,512,2014,1
811,517,2000,0
811,517,2001,0
811,517,2002,0
811,517,2003,0
811,517,2004,0
811,517,2005,1
811,517,2006,0
811,517,2007,0
811,517,2008,1
811,517,2009,0
811,517,2010,0
811,517,2011,0
811,517,2012,0
811,517,2013,0
811,517,2014,0
811,518,2000,0
811,518,2001,0
811,518,2002,0
811,518,2003,0
811,518,2004,0
811,518,2005,0
811,518,2006,0
811,518,2007,0
